taxonKey	scientificName	rank	taxonomicStatus	includes
7224157	Pastinaca sativa subsp. sativa	SUBSPECIES	ACCEPTED	7224157: Pastinaca sativa subsp. sativa
7224427	Trifolium hybridum subsp. hybridum	SUBSPECIES	ACCEPTED	7224427: Trifolium hybridum subsp. hybridum
7225470	Vicia pannonica subsp. pannonica	SUBSPECIES	ACCEPTED	7225470: Vicia pannonica subsp. pannonica
7225471	Vicia villosa subsp. villosa	SUBSPECIES	ACCEPTED	7225471: Vicia villosa subsp. villosa
7225621	Neslia paniculata subsp. paniculata	SUBSPECIES	ACCEPTED	7225621: Neslia paniculata subsp. paniculata
7226776	Setaria verticillata var. verticillata	VARIETY	ACCEPTED	7226776: Setaria verticillata var. verticillata
7226804	Avena sterilis subsp. sterilis	SUBSPECIES	ACCEPTED	7226804: Avena sterilis subsp. sterilis
7227181	Carex muricata subsp. muricata	SUBSPECIES	ACCEPTED	6311523: Carex muricata subsp. lamprocarpa (Wallr.) Celak. | 7227181: Carex muricata subsp. muricata
7230699	Pinus nigra subsp. nigra	SUBSPECIES	ACCEPTED	7230699: Pinus nigra subsp. nigra | 5709570: Pinus nigra var. austriaca (Hoess) Asch. & Graebn. | 8184740: Pinus nigra var. austriaca (Höss) Badoux
7271631	Pyrus communis subsp. communis	SUBSPECIES	ACCEPTED	7271631: Pyrus communis subsp. communis
7272439	Potentilla recta subsp. recta	SUBSPECIES	ACCEPTED	7272439: Potentilla recta subsp. recta
7293222	Linum austriacum subsp. austriacum	SUBSPECIES	ACCEPTED	7293222: Linum austriacum subsp. austriacum
7295374	Anchusa officinalis subsp. officinalis	SUBSPECIES	ACCEPTED	7295374: Anchusa officinalis subsp. officinalis
7323906	Convolvulus tricolor subsp. tricolor	SUBSPECIES	ACCEPTED	7323906: Convolvulus tricolor subsp. tricolor
7324046	Ipomoea hederacea var. hederacea	VARIETY	ACCEPTED	7324046: Ipomoea hederacea var. hederacea
7331861	Cymbalaria muralis subsp. muralis	SUBSPECIES	ACCEPTED	7331861: Cymbalaria muralis subsp. muralis
7393432	Pisum sativum var. arvense (L.) Poir.	VARIETY	ACCEPTED	7393432: Pisum sativum var. arvense (L.) Poir.
7415922	Rumex pulcher subsp. woodsii (De Not.) Arcangeli	SUBSPECIES	ACCEPTED	7415922: Rumex pulcher subsp. woodsii (De Not.) Arcangeli
7427650	Convolvulus tricolor subsp. cupanianus (Tod.) Cavara & Grande	SUBSPECIES	ACCEPTED	7427650: Convolvulus tricolor subsp. cupanianus (Tod.) Cavara & Grande
7455425	Phyla nodiflora var. minor (Gillies & Hook.) N.O'Leary & Múlgura	VARIETY	ACCEPTED	5667352: Phyla canescens (Kunth) Greene
7466434	Pastinaca sativa subsp. urens (Req. ex Godr.) Celak.	SUBSPECIES	ACCEPTED	7466434: Pastinaca sativa subsp. urens (Req. ex Godr.) Celak.
7901010	Rumex obtusifolius subsp. sylvestris (Lam.) Celak.	SUBSPECIES	ACCEPTED	7901010: Rumex obtusifolius subsp. sylvestris (Lam.) Celak.
7988337	Valerianella locusta var. oleracea (Schltdl.) Breistr.	VARIETY	ACCEPTED	7988337: Valerianella locusta var. oleracea (Schltdl.) Breistr.
8045533	Potentilla supina subsp. costata Soják	SUBSPECIES	ACCEPTED	8045533: Potentilla supina subsp. costata Soják
8132203	Prunus domestica subsp. syriaca (Borkh.) Janch. ex Mansf.	SUBSPECIES	ACCEPTED	8132203: Prunus domestica subsp. syriaca (Borkh.) Janch. ex Mansf.
8257546	Diplachne fusca subsp. fascicularis (Lam.) P.M.Peterson & N.Snow	SUBSPECIES	ACCEPTED	8257546: Diplachne fusca subsp. fascicularis (Lam.) P.M.Peterson & N.Snow
8323119	Bidens triplinervia var. macrantha (Wedd.) Sherff	VARIETY	ACCEPTED	8323119: Bidens triplinervia var. macrantha (Wedd.) Sherff
8358048	Potentilla recta subsp. obscura (Willd.) Arcang.	SUBSPECIES	ACCEPTED	8358048: Potentilla recta subsp. obscura (Willd.) Arcang.
8369366	Diplachne fusca subsp. uninervia (J.Presl) P.M.Peterson & N.Snow	SUBSPECIES	ACCEPTED	4122460: Diplachne uninervia (J.Presl) Parodi
8421432	Cornus sanguinea subsp. hungarica (Karpati) Soo	SUBSPECIES	ACCEPTED	8421432: Cornus sanguinea subsp. hungarica (Karpati) Soo
8510990	Crambe hispanica subsp. abyssinica (Hochst. ex R.E.Fr.) A.Prina	SUBSPECIES	ACCEPTED	8467048: Crambe abyssinica Hochst.
9288303	Solanum triflorum var. triflorum	VARIETY	ACCEPTED	9288303: Solanum triflorum var. triflorum
9448191	Carduus nutans subsp. leiophyllus (Petrovic) Arènes	SUBSPECIES	ACCEPTED	9448191: Carduus nutans subsp. leiophyllus (Petrovic) Arènes
9567226	Oxybasis glauca var. salina (Standl.) Verloove	VARIETY	ACCEPTED	6285650: Chenopodium glaucum var. salinum (Standl.) B.Boivin
3138230	Carthamus lanatus L.	SPECIES	SYNONYM	3138230: Carthamus lanatus L.
3021922	Prunus cerasus L.	SPECIES	SYNONYM	3021922: Prunus cerasus L.
3022668	Prunus virginiana L.	SPECIES	SYNONYM	3022668: Prunus virginiana L.
2929710	Solanum chenopodioides Lam.	SPECIES	SYNONYM	2929710: Solanum chenopodioides Lam.
5415100	Proboscidea louisianica Thell.	SPECIES	SYNONYM	5415100: Proboscidea louisianica Thell.
7270761	Actinidia deliciosa (Chev.) C.F.Liang & A.R.Ferguson	SPECIES	SYNONYM	7270761: Actinidia deliciosa (Chev.) C.F.Liang & A.R.Ferguson
5621983	Echinopsis silvestrii Speg.	SPECIES	SYNONYM	5621983: Echinopsis silvestrii Speg.
7136543	Armeria arenaria Schult.	SPECIES	SYNONYM	7136543: Armeria arenaria Schult.
3922770	Aconitum napellus var. giganteum (Dumort. ex Thielens) J.Duvigneaud	VARIETY	SYNONYM	3922770: Aconitum napellus var. giganteum (Dumort. ex Thielens) J.Duvigneaud
